METHOD,PARAMS,TIME,CI,CI_CENS,IBS,IAUC,CRIT,CI_mean,CI_CENS_mean,IBS_mean,IAUC_mean,table_path
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",105.5008926391602,"[0.73620339, 0.84570359, 0.84530869, 0.86466519, 0.8700058]","[0.62539742, 0.84365825, 0.83139482, 0.82887884, 0.82115077]","[0.12469275, 0.14238139, 0.17312697, 0.16567163, 0.15032461]","[0.80429726, 0.90562418, 0.83357152, 0.75351397, 0.87447171]",weights,0.8323773333019219,0.790096019212531,0.1512394700025795,0.834295728002086,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",121.9367175102234,"[0.75194793, 0.85034961, 0.84788021, 0.87390993, 0.86995002]","[0.64577555, 0.85142529, 0.83653062, 0.82693298, 0.8313744]","[0.12074533, 0.13457424, 0.17001261, 0.16164236, 0.15152347]","[0.78752523, 0.91429616, 0.82977479, 0.76521353, 0.84752382]",weights,0.8388075410740626,0.7984077690883747,0.1476996043395261,0.8288667073101333,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",120.0175423622131,"[0.75266088, 0.84640987, 0.84081572, 0.86962519, 0.87514613]","[0.63173916, 0.84868948, 0.82820761, 0.82444343, 0.82629833]","[0.1250329, 0.13531057, 0.17284364, 0.16660615, 0.15028685]","[0.7835667, 0.91737837, 0.82273291, 0.75052298, 0.86403147]",weights,0.8369315594938043,0.7918756004460918,0.1500160229778715,0.8276464866581039,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",106.8599586486816,"[0.74790419, 0.85182177, 0.8418262, 0.87156432, 0.87866896]","[0.65073057, 0.84678108, 0.84101689, 0.82046586, 0.82355296]","[0.12235782, 0.13753831, 0.16196385, 0.16391862, 0.14648926]","[0.78885188, 0.89684858, 0.85117989, 0.75224725, 0.86894843]",weights,0.8383570862119228,0.7965094724883515,0.1464535737552845,0.8316152061539104,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",105.8439710140228,"[0.7453923, 0.85192771, 0.84910295, 0.87259497, 0.86777922]","[0.61574105, 0.84631399, 0.82918945, 0.81684599, 0.79561313]","[0.13075597, 0.13570465, 0.16693455, 0.17213741, 0.15617779]","[0.76341662, 0.90339581, 0.82510241, 0.74941523, 0.81657836]",weights,0.8373594299337965,0.7807407237398191,0.152342074804976,0.811581684226358,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",119.8461520671844,"[0.75614397, 0.8503474, 0.84725005, 0.87869667, 0.86225068]","[0.64433809, 0.84847595, 0.83631914, 0.83274194, 0.8018331]","[0.12128803, 0.12902298, 0.16690451, 0.16013015, 0.15809802]","[0.7743756, 0.9104121, 0.84241588, 0.75473541, 0.83810634]",weights,0.8389377541080012,0.7927416472568156,0.1470887379832698,0.8240090663998118,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",120.68776679039,"[0.75539349, 0.85187033, 0.84400193, 0.87431198, 0.86955067]","[0.64907326, 0.85069129, 0.83645509, 0.82533051, 0.80628003]","[0.12736524, 0.13562339, 0.16945538, 0.1619369, 0.15220928]","[0.78639295, 0.89855017, 0.83019548, 0.75417491, 0.84648599]",weights,0.8390256778250025,0.7935660365278633,0.1493180375745731,0.8231599017054562,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",165.4220142364502,"[0.75250858, 0.85089036, 0.8484551, 0.87168871, 0.87409085]","[0.6461476, 0.84395185, 0.83600193, 0.82042294, 0.80221917]","[0.12398752, 0.13669349, 0.16941261, 0.16696127, 0.15183487]","[0.77018495, 0.91486974, 0.83789126, 0.76968905, 0.86031857]",weights,0.839526717908489,0.7897486990380849,0.1497779535405416,0.8305907130390653,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",159.7500677108765,"[0.73830472, 0.84056538, 0.84153433, 0.8603538, 0.85883495]","[0.61122573, 0.815446, 0.82852482, 0.82864992, 0.81079844]","[0.12555667, 0.13763434, 0.1749328, 0.16320933, 0.14303381]","[0.7969433, 0.8767964, 0.82678619, 0.75888459, 0.85530109]",weights,0.8279186350205248,0.7789289831850814,0.1488733886594518,0.8229423150158454,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",177.2839472293854,"[0.75250195, 0.84887745, 0.84918034, 0.87430087, 0.86965553]","[0.64545424, 0.8512518, 0.84317694, 0.82713329, 0.83213224]","[0.12032248, 0.13347624, 0.16957714, 0.16031416, 0.15281532]","[0.78693152, 0.91000602, 0.83019202, 0.76889494, 0.8454878]",weights,0.8389032285054354,0.7998297018909147,0.1473010700037008,0.8283024596672288,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",177.7040712833405,"[0.75112461, 0.84581615, 0.84278361, 0.86832799, 0.87434519]","[0.6250761, 0.84811562, 0.82802634, 0.82405712, 0.8266701]","[0.12522177, 0.13446625, 0.17287275, 0.16875979, 0.15059968]","[0.78906087, 0.92060527, 0.82439246, 0.72896567, 0.86325325]",weights,0.8364795109357919,0.790389056888981,0.1503840475035023,0.8252555023086485,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",164.6838703155518,"[0.75104956, 0.85508171, 0.84139282, 0.87192638, 0.87866896]","[0.64340797, 0.85326696, 0.83829794, 0.81780461, 0.82355296]","[0.12316311, 0.13832254, 0.16300502, 0.16187896, 0.14648926]","[0.79461531, 0.8972903, 0.84855323, 0.75615902, 0.86894843]",weights,0.8396238856680316,0.79526608856328,0.1465717795649777,0.8331132570472375,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",164.1386723518372,"[0.74701465, 0.85119494, 0.84574649, 0.87073136, 0.87200705]","[0.62154164, 0.8407356, 0.82320776, 0.81882047, 0.80789579]","[0.12854631, 0.13765559, 0.16846965, 0.17295297, 0.15802104]","[0.75898446, 0.89048609, 0.82012971, 0.74423261, 0.8157527]",weights,0.8373388995443474,0.7824402500625061,0.1531291128576419,0.8059171135276136,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",177.4659988880157,"[0.75304936, 0.85053942, 0.84752864, 0.87965846, 0.86455535]","[0.63588243, 0.84722148, 0.83573004, 0.83427288, 0.80024594]","[0.12278979, 0.12790442, 0.1672935, 0.15974795, 0.15808693]","[0.77690585, 0.9124524, 0.84122739, 0.75445832, 0.827234]",weights,0.8390662489362313,0.7906705537999523,0.1471645160517289,0.8224555903440922,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 5, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",175.9360060691833,"[0.74360219, 0.85203807, 0.83791696, 0.8740743, 0.86994333]","[0.63217885, 0.84627396, 0.83347935, 0.82699021, 0.80740963]","[0.12915123, 0.13608152, 0.16758551, 0.16166377, 0.15062434]","[0.79279583, 0.89737856, 0.84226111, 0.75554837, 0.85486178]",weights,0.8355149718101084,0.7892664010708386,0.1490212735878441,0.8285691313682886,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",133.1029708385468,"[0.74553357, 0.85494707, 0.84688963, 0.87393659, 0.87314265]","[0.64613069, 0.85532216, 0.84210447, 0.81790477, 0.80602265]","[0.12351605, 0.13855974, 0.17207984, 0.16469424, 0.15256562]","[0.78337745, 0.91410117, 0.82123969, 0.75818151, 0.85388411]",weights,0.8388899030841118,0.7934969468386215,0.1502830996772727,0.826156785703529,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",129.1913089752197,"[0.75132989, 0.85033195, 0.83323604, 0.8713844, 0.8652202]","[0.64514983, 0.8385336, 0.8099, 0.82252618, 0.79975978]","[0.12480605, 0.14270242, 0.18245796, 0.16713178, 0.15760556]","[0.76495842, 0.90573507, 0.77926626, 0.75613287, 0.84916695]",weights,0.8343004979814175,0.7831738809431434,0.1549407546876127,0.8110519146328461,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",152.1123690605164,"[0.75051319, 0.84519374, 0.84917371, 0.87634884, 0.87593816]","[0.63775959, 0.84484599, 0.83745204, 0.82900761, 0.81117021]","[0.12192186, 0.13760015, 0.17407209, 0.16006632, 0.15067605]","[0.78239754, 0.90778835, 0.82727039, 0.76546943, 0.86366466]",weights,0.8394335277263041,0.792047089530272,0.1488672938094784,0.8293180756488528,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",152.9597616195679,"[0.74831033, 0.84328898, 0.84234139, 0.87560029, 0.87270537]","[0.64403369, 0.83940106, 0.82737682, 0.81817662, 0.79817261]","[0.12486116, 0.13734977, 0.17590092, 0.16332302, 0.15650312]","[0.79249163, 0.90518037, 0.81910885, 0.75101647, 0.83945241]",weights,0.8364492701828807,0.7854321582047813,0.1515875968315726,0.8214499461184627,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",129.6760478019714,"[0.7483633, 0.8532233, 0.84106337, 0.87438528, 0.86929856]","[0.65781641, 0.83436983, 0.82613818, 0.82286957, 0.7959563]","[0.12219536, 0.13690124, 0.17304977, 0.16745447, 0.15304676]","[0.78774993, 0.90922237, 0.82585113, 0.7564638, 0.84266197]",weights,0.8372667603506725,0.7874300591245389,0.1505295174843464,0.8243898386830935,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",129.5632345676422,"[0.74879593, 0.84972941, 0.8497685, 0.87630219, 0.8674981]","[0.62465332, 0.84439225, 0.82808676, 0.82093802, 0.79782944]","[0.12595249, 0.14168285, 0.16974502, 0.17564954, 0.15673826]","[0.79507568, 0.89198619, 0.82980835, 0.72906679, 0.82338138]",weights,0.8384188254195368,0.7831799588887234,0.153953633402177,0.8138636772861689,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",151.7526285648346,"[0.75346212, 0.85442398, 0.84202741, 0.87155766, 0.87702914]","[0.65676791, 0.84691454, 0.83695357, 0.82942254, 0.80472146]","[0.12587896, 0.13045541, 0.16833817, 0.1589536, 0.15199381]","[0.7714729, 0.91161833, 0.81540481, 0.76766663, 0.85012127]",weights,0.839700061080426,0.794956001707563,0.1471239901041689,0.8232567864547027,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",151.9305946826935,"[0.75576652, 0.84970954, 0.84149011, 0.87070471, 0.88063897]","[0.64452412, 0.84941013, 0.83375125, 0.81940709, 0.80463567]","[0.12362703, 0.14062961, 0.17130881, 0.1585332, 0.15494042]","[0.77413687, 0.87876926, 0.82435435, 0.76573558, 0.83187335]",weights,0.8396619702290196,0.7903456491379106,0.149807814107864,0.814973882413218,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",185.6143760681152,"[0.7468182, 0.85494707, 0.84601404, 0.87350345, 0.87314265]","[0.65177907, 0.85532216, 0.8407752, 0.82027986, 0.80602265]","[0.12592592, 0.13855974, 0.1713875, 0.16585857, 0.15256562]","[0.75624081, 0.91410117, 0.82528265, 0.75486347, 0.85388411]",weights,0.8388850831248208,0.7948357884225349,0.1508594710325417,0.82087444325481,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",186.4769201278687,"[0.75083766, 0.84612295, 0.83643994, 0.87075357, 0.86469145]","[0.64208889, 0.83490365, 0.80494547, 0.82335604, 0.80231926]","[0.12509765, 0.13980569, 0.18092421, 0.16715749, 0.1572811]","[0.75604643, 0.90428826, 0.78463785, 0.74966955, 0.84868539]",weights,0.8337691136461517,0.7815226600264197,0.1540532280773312,0.8086654949722867,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",209.375513792038,"[0.75044697, 0.84242599, 0.84808142, 0.87634884, 0.87542278]","[0.6376243, 0.84320451, 0.83696867, 0.82900761, 0.80825326]","[0.1219899, 0.13688875, 0.17189954, 0.16006632, 0.15103159]","[0.77898399, 0.90369113, 0.82911598, 0.76546943, 0.8647662]",weights,0.8385452026972283,0.7910116694214606,0.1483752196277113,0.8284053451861242,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",208.6258244514465,"[0.74569028, 0.84375028, 0.84184168, 0.87560029, 0.87309357]","[0.64205506, 0.84005498, 0.82616839, 0.81817662, 0.79828701]","[0.12104324, 0.13594306, 0.17477419, 0.16332302, 0.1561387]","[0.79494345, 0.90836007, 0.823369, 0.75101647, 0.84163698]",weights,0.835995218211238,0.7849484121497095,0.150244441015748,0.8238651929947161,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",185.3127009868622,"[0.74895044, 0.85690259, 0.84481562, 0.87484729, 0.86929856]","[0.64959751, 0.84125607, 0.83360019, 0.82478681, 0.7959563]","[0.12210948, 0.12948085, 0.17375274, 0.16614635, 0.15304676]","[0.80235839, 0.91568261, 0.82194469, 0.75508945, 0.84266197]",weights,0.8389628995308819,0.7890393786041778,0.1489072333655224,0.8275474217349977,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",186.4075984954834,"[0.75222604, 0.8498221, 0.84894596, 0.87512717, 0.86682433]","[0.62235338, 0.84305771, 0.82781487, 0.81761861, 0.80469286]","[0.12536979, 0.14346503, 0.16946165, 0.17471413, 0.15561314]","[0.79144466, 0.87232348, 0.8303532, 0.72814935, 0.82966784]",weights,0.8385891211200489,0.7831074855586224,0.1537247473267626,0.8103877057071378,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",209.6882874965668,"[0.75346212, 0.8529761, 0.84082899, 0.87110008, 0.87750435]","[0.65676791, 0.84799552, 0.83557899, 0.83022377, 0.80580817]","[0.12587896, 0.13368671, 0.16880274, 0.16182894, 0.15304966]","[0.7714729, 0.90891058, 0.81441673, 0.7588707, 0.84946367]",weights,0.8391743289990246,0.7952748703676426,0.1486494005569347,0.8206269146716991,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'weights', 'depth': 10, 'ens_metric_name': 'ibs', 'leaf_model': 'wei_survive', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",206.9706575870514,"[0.75564733, 0.85132516, 0.84106779, 0.8687678, 0.8811298]","[0.66488534, 0.84842257, 0.83302619, 0.81707492, 0.80510753]","[0.1211676, 0.13871893, 0.16970849, 0.15980202, 0.15472891]","[0.7705799, 0.88000463, 0.82753997, 0.76646163, 0.83005227]",weights,0.8395875762873096,0.7937033092189834,0.1488251903315223,0.8149276818780873,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'peto', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",104.5872368812561,"[0.74723759, 0.84952635, 0.84557181, 0.87399656, 0.87280353]","[0.64990191, 0.84642075, 0.83353977, 0.82610313, 0.79868737]","[0.12125318, 0.1361147, 0.17029584, 0.16082119, 0.14781756]","[0.80190058, 0.91638116, 0.8233731, 0.76990166, 0.86876457]",peto,0.8378271692446988,0.7909305886492586,0.1472604956306792,0.8360642144297078,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'peto', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",106.2346129417419,"[0.74531284, 0.84668577, 0.84081793, 0.87053367, 0.8705881]","[0.63009876, 0.84910319, 0.83367572, 0.81890631, 0.81750458]","[0.1219703, 0.13824069, 0.17206917, 0.16184984, 0.15189615]","[0.79089667, 0.90398977, 0.81729912, 0.7506254, 0.84143251]",peto,0.8347876624618881,0.7898577113912756,0.1492052294986927,0.8208486946478957,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'peto', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",121.8710389137268,"[0.74730822, 0.84264229, 0.84220651, 0.87093127, 0.8628486]","[0.64033011, 0.84471254, 0.83150056, 0.83226979, 0.81219973]","[0.11970884, 0.1279196, 0.16942021, 0.16190306, 0.14578308]","[0.79241241, 0.9203963, 0.83301462, 0.75750062, 0.8592948]",peto,0.8331873789934388,0.7922025440618202,0.1449469582828317,0.8325237477799664,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'peto', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'base_fast', 'max_features': 0.7, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",119.76482462883,"[0.75194793, 0.83979509, 0.83854934, 0.87169537, 0.87497881]","[0.65330109, 0.84911653, 0.83609257, 0.83547473, 0.79381148]","[0.1222157, 0.13216904, 0.17063844, 0.15990124, 0.15648315]","[0.7751732, 0.92360592, 0.81988963, 0.75650012, 0.83193716]",peto,0.835393305836089,0.793559280764238,0.1482815161025667,0.8214212055433444,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'peto', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'exp', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",106.6265475749969,"[0.74738989, 0.85409953, 0.84495492, 0.87378999, 0.86801124]","[0.64770344, 0.84977046, 0.83621341, 0.81993647, 0.80151853]","[0.12108712, 0.1362631, 0.17921966, 0.15776383, 0.14647663]","[0.79715629, 0.89954715, 0.82082315, 0.76870779, 0.8633443]",peto,0.83764911406717,0.7910284627575684,0.1481620686544716,0.8299157357891425,ONK\ONK_full.xlsx
BoostingCRAID,"{'aggreg_func': 'mean', 'categ': ['Диагноз'], 'criterion': 'peto', 'depth': 5, 'ens_metric_name': 'conc', 'leaf_model': 'wei_survive', 'max_features': 0.5, 'min_samples_leaf': 100, 'mode_wei': 'square', 'n_estimators': 30, 'n_jobs': 2, 'size_sample': 0.9}",106.5003392696381,"[0.75657218, 0.85187033, 0.84074939, 0.87815914, 0.86122217]","[0.63745519, 0.85296002, 0.82548866, 0.81508613, 0.8089539]","[0.12323057, 0.13055632, 0.16582185, 0.16118513, 0.15238076]","[0.78281396, 0.90340728, 0.84042709, 0.76456742, 0.84023742]",peto,0.8377146400935279,0.7879887783247547,0.1466349228121148,0.8262906338636533,ONK\ONK_full.xlsx
